stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.00000] opening C:\Users\Chris\Dropbox\Chris Mahon = Final Year Project\src\Game\2DPlatformer\Debug\allegro5.cfg r
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.17846] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.17865] added dtor for object 05A83990, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.17939] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.17943] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.17960] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17972] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17974] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17977] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17979] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17981] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17984] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17986] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17988] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.17990] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.17993] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.17995] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.17998] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.18001] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.18016] added dtor for object 05A85B50, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.18093] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.18097] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.18118] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18132] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18137] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18140] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18143] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18146] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18149] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18151] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18153] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18155] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.18157] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.18160] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.18162] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.18164] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.18180] added dtor for object 05A55B58, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.18248] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.18253] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.18278] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18295] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18299] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18303] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18307] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18310] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18313] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18316] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18320] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18323] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.18327] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.18331] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.18335] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.18338] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.18364] added dtor for object 05A55CC0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.18428] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.18432] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.18450] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18460] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18463] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18465] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18467] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18470] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18472] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18474] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18476] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18479] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.18481] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.18483] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.18486] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.18488] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.18511] added dtor for object 05A55E28, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.18584] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.18588] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.18605] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18617] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18620] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18624] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18626] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18629] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18631] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18633] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18636] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18638] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.18641] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.18644] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.18647] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.18650] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.18666] added dtor for object 05A55F90, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.18857] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.18863] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.18886] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18902] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18905] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18909] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18912] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18915] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18918] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18921] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18925] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.18927] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.18929] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.18932] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.18935] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.18939] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.18958] added dtor for object 05A560F8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19027] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19032] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19066] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19082] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19085] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19088] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19093] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19096] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19098] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19101] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19103] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19105] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.19107] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.19111] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.19113] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.19115] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19142] added dtor for object 05A987A0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19217] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19222] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19241] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19254] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19257] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19260] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19263] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19266] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19268] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19271] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19274] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19277] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.19280] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.19282] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.19285] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.19288] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19308] added dtor for object 05A98200, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19375] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19380] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19401] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19414] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19417] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19420] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19422] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19425] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19428] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19430] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19433] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19435] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.19437] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.19440] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.19442] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.19445] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19464] added dtor for object 05A98368, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19521] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19524] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19541] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19553] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19557] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19559] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19562] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19564] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19566] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19569] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19571] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19573] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.19576] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.19578] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.19580] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.19583] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19598] added dtor for object 05A984D0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19654] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19657] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19672] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19684] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19686] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19688] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19691] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19693] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19695] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19698] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19700] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19702] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.19704] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.19707] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.19709] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.19711] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19725] added dtor for object 05A98638, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19788] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19791] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19812] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19825] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19829] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19832] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19834] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19837] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19841] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19844] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19846] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19850] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.19853] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.19856] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.19860] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.19864] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19894] added dtor for object 05A98908, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.19953] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.19958] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.19976] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19988] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19990] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19994] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.19999] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20003] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20006] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20009] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20012] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20016] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20019] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20022] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20025] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20027] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20042] added dtor for object 05A97AF8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.20105] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.20108] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.20126] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20137] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20139] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20142] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20144] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20147] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20149] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20151] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20153] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20155] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20157] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20159] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20161] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20164] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20179] added dtor for object 05A97C60, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.20234] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.20237] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.20255] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20265] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20267] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20270] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20272] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20275] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20277] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20279] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20282] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20284] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20287] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20289] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20292] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20295] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20314] added dtor for object 05A97DC8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.20371] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.20374] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.20396] opening Assets/SlimeScaled.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20413] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20416] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20419] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20422] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20425] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20428] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20430] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20434] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20436] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20439] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20442] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20445] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20447] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20467] added dtor for object 05A97F30, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.20526] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.20530] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.20557] opening Assets/SlimeScaled.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20572] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20574] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20577] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20580] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20582] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20585] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20587] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20589] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20592] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20594] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20597] Adapter format is 23
